2.26876,177.757
3.05657,481.643
3.18512,450.664
3.49116,614.565
3.7127,435.572
3.85378,392.25
4.96759,568.182
4.97772,676.372
6.1506,261.847
6.33627,348.95
6.71843,331.488
7.03832,705.518
7.13952,291.828
7.46688,486.407
7.46688,486.407
7.46688,486.407
7.46688,486.407
8.47549,471.147
9.22052,629.4
9.26678,454.602
9.57362,552.148
9.68313,409.977
9.87869,402.52
10.1728,671.943
10.2219,273.794
11.0295,554.767
11.0348,682.442
11.0633,284.781
11.0633,284.781
11.7298,430.347
11.9053,355.095
11.9053,355.095
12.206,582.014
12.642,399.844
12.8253,435.729
13.0636,555.303
13.2098,318.804
14.2118,348.272
14.3642,625.973
14.4934,263.809
14.6197,356.73
14.6796,395.338
15.7399,442.824
16.7276,224.814
16.7715,407.086
16.8714,331.299
17.3651,314.475
17.3978,591.791
17.5672,466.669
17.5675,612.398
18.5306,417.69
19.1047,320.761
19.381,441.523
19.515,691.49
19.8001,467.014
19.8128,461.486
19.9234,627.469
20.0707,673.779
20.2695,425.283
20.3502,413.336
20.3502,413.336
20.5376,447.341
20.5376,447.341
21.0201,477.232
21.2894,470.559
22.4178,267.177
22.4178,267.177
22.5921,422.049
22.8008,253.102
23.1699,564.472
23.1991,215.018
23.2151,315.959
23.5777,271.846
23.664,444.348
23.6836,440.41
25.4237,683.63
25.6176,472.248
25.6299,217.6
25.686,337.809
25.7782,563.251
25.7874,418.896
25.857,628.108
26.2711,467.473
26.4135,411.754
26.613,223.341
26.613,223.341
26.6211,309.599
26.7595,208.188
26.776,482.663
27.0874,535.016
27.2217,428.105
28.1545,531.531
28.2058,629.891
28.3246,449.421
28.3246,449.421
28.9206,607.519
29.1134,610.198
29.2185,592.054
29.294,534.058
29.3628,447.675
30.3023,683.176
30.7157,391.96
31.1206,208.88
31.8906,538.54
31.9091,433.708
32.2638,193.7
32.5196,459.238
33.0525,555.824
33.4349,321.611
33.4349,321.611
33.7243,296.431
33.7243,296.431
33.9321,427.932
33.9505,332.266
34.4965,301.949
34.5998,443.239
34.6178,435.714
35.1799,233.657
35.255,456.693
35.3715,619.344
35.3715,619.344
35.6902,449.441
36.2438,532.802
36.6372,185.816
37.369,623.076
37.369,623.076
37.369,623.076
37.4201,215.997
37.4731,575.928
37.5532,324.332
37.905,342.566
38.1752,246.854
38.1752,246.854
38.1877,3.30392
38.2152,540.627
38.2546,210.372
38.3834,656.925
38.3901,549.678
39.0175,384.272
39.0175,384.272
39.0428,599.668
39.2034,509.311
40.3799,506.701
40.4176,613.377
40.6261,526.46
40.86,293.141
41.0527,559.252
41.0527,559.252
41.3895,323.308
41.4327,482.728
41.4327,482.728
41.4327,482.728
41.6976,554.706
41.9543,481.153
41.9792,211.862
42.3266,342.523
42.3284,281.044
42.3284,281.044
42.8361,611.719
42.9143,606.968
42.9143,606.968
43.0707,383.277
43.0707,383.277
43.6726,441.191
43.7146,622.95
43.7146,622.95
43.7146,622.95
44.4048,365.537
44.5041,644.262
44.8914,237.531
44.8975,361.034
45.7523,273.468
45.7738,372.393
45.84,622.115
45.8816,204.444
45.8999,532.069
46.1191,606.548
46.5517,600.62
46.711,397.045
46.9466,527.741
47.2972,324.803
47.4984,453.761
48.0458,308.314
48.8916,603.497
49.1573,541.122
49.255,559.208
49.473,644.866
50.178,201.149
50.1879,263.46
50.2965,526.79
50.4688,275.84
50.935,536.488
51.0495,669.601
51.3692,457.625
51.8734,391.08
52.124,622.852
52.124,622.852
52.5801,348.99
52.6116,539.279
52.6666,489.401
52.7896,327.503
52.8467,693.557
53.1039,259.161
53.1554,462.841
53.1554,462.841
53.3663,543.645
53.5854,297.904
53.5948,292.513
53.8156,272.457
54.0093,280.351
54.1031,381.827
54.3579,623.001
54.458,453.65
55.9017,466.478
55.9038,464.571
56.0445,219.432
56.0458,342.018
56.1209,473.72
56.2009,262.291
56.6651,450.575
56.9993,628.903
57.2967,301.935
57.4217,206.647
57.4334,574.933
57.9198,359.141
57.9446,486.097
57.9446,486.097
58.0341,615.938
58.0341,615.938
58.6873,529.921
59.0976,494.544
59.3883,355.772
59.3883,355.772
59.5505,442.095
59.9842,296.079
59.987,351.273
59.987,351.273
59.987,351.273
60.0993,351.129
60.2099,534.987
60.2099,534.987
60.879,574.365
60.879,574.365
61.5657,248.627
62.3291,625.718
62.4128,536.769
62.9915,411.281
63.294,448.286
63.7562,383.08
63.7562,383.08
64.1204,391.775
64.5229,242.605
64.8426,399.346
65.024,363.951
65.4993,336.745
65.4993,336.745
65.589,650.093
65.7175,532.517
65.7388,625.608
66.0286,312.669
66.2123,371.807
66.2123,371.807
66.3764,367.718
66.4697,204.283
67.1855,349.813
67.5859,457.273
67.6765,360.271
67.6765,360.271
68.1126,316.258
68.1567,481.424
68.3526,702.827
68.4107,524.518
68.4107,524.518
68.6833,474.177
68.7984,466.466
68.9564,212.318
68.9737,569.135
69.3727,553.251
70.4295,326.5
70.4422,482.14
70.4422,482.14
70.7876,495.449
70.7876,495.449
70.969,431.437
71.0528,340.391
71.5692,317.857
71.5823,570.932
71.7202,322.079
72.0292,418.239
72.4163,689.033
72.5173,676.692
72.6706,683.804
73.0695,499.123
73.0917,521.124
73.0917,521.124
73.2042,502.7
73.2042,502.7
73.6063,516.304
73.6616,390.1
74.0858,356.384
74.242,407.207
74.3807,564.907
74.4736,411.162
74.7866,297.866
74.9678,479.366
74.9905,437.069
75.2119,659.998
75.2119,659.998
75.2392,241.323
75.2392,241.323
75.4318,380.704
75.4844,570.648
75.4844,570.648
75.5393,415.276
75.9826,282.688
76.1755,327.258
76.3442,425.891
76.5221,485.116
76.5221,485.116
76.5532,504.963
76.6259,368.478
76.8165,501.632
76.8469,246.007
76.9691,330.881
76.9691,330.881
77.3595,470.735
77.6286,318.307
78.0896,311.381
78.6115,330.374
79.2533,365.255
79.2584,330.209
80.1948,231.971
80.1948,231.971
80.3098,169.137
80.822,582.064
80.99,437.214
81.5529,349.424
81.5529,349.424
81.7243,372.114
81.7243,372.114
81.9093,176.218
81.9148,585.643
82.7598,472.229
82.9322,322.639
83.0841,518.984
83.5485,647.004
83.5823,666.786
83.623,325.63
83.623,325.63
83.6685,328.072
83.776,430.473
83.9833,717.017
84.0621,314.553
84.0621,314.553
84.1222,417.387
84.85,386.195
85.4072,696.646
85.6872,244.544
85.806,689.745
85.8997,648.872
86.3065,176.048
86.6424,239.955
86.6424,239.955
86.9066,517.614
87.0578,234.712
87.0578,234.712
87.1483,271.41
87.5699,388.66
87.8066,645.647
87.854,693.443
87.9087,564.893
88.0049,281.559
88.1871,580.346
88.3371,205.913
88.3391,514.833
88.7776,230.313
88.8228,319.115
88.8251,347.283
89.1502,432.437
89.4693,356.842
89.6554,185.544
89.8633,253.207
89.8633,253.207
90.3702,646.127
90.7771,209.707
91.4165,348.996
91.6836,362.264
91.7917,510.836
92.0987,326.763
92.1763,573.414
92.2012,206.975
92.4129,301.466
92.9573,682.56
93.2153,317.505
93.2286,443.234
93.2594,517.109
93.4851,433.365
93.9402,267.758
95.7498,273.38
96.2632,261.934
96.2632,261.934
96.2632,261.934
96.3779,434.949
96.7653,247.113
96.88,272.058
96.9771,380.345
97.8881,336.433
98.4032,437.526
98.7656,301.467
98.7656,301.467
99.267,356.788
99.267,356.788
99.4192,384.177
99.6863,715.948
99.7897,279.434
100.057,256.988
100.602,204.359
101.523,358.789
101.67,266.08
101.67,266.08
102.167,249.137
102.167,249.137
102.167,249.137
102.228,388.439
102.24,309.508
102.518,295.534
103.092,412.945
103.666,547.789
103.666,547.789
103.773,301.067
104.297,352.049
104.607,279.603
104.744,365.034
104.744,365.034
104.886,452.724
105.297,501.028
105.942,432.791
106.225,356.187
106.225,356.187
106.371,424.656
106.44,420.491
106.552,376.461
106.775,528.014
107.276,190.737
107.37,707.927
107.603,349.895
107.716,544.002
107.762,293.94
107.839,445.152
107.887,412.429
108.424,567.95
108.76,462.84
109.114,712.643
109.342,370.985
109.465,215.442
110.045,305.601
111.469,299.361
111.561,335.457
111.606,239.132
111.616,278.375
112.32,709.165
112.667,284.852
112.679,712.923
112.679,712.923
112.679,319.691
113.336,568.161
113.435,344.492
113.887,345.126
114.047,495.939
114.047,495.939
114.143,532.066
114.411,338.23
114.818,419.467
114.86,403.38
114.89,271.533
115.036,547.151
115.612,494.021
115.773,523.108
115.774,344.217
115.774,344.217
116.074,288.564
116.088,608.794
116.934,530.348
116.934,530.348
116.993,478.781
117.748,552.798
117.748,552.798
117.871,363.377
117.871,363.377
118.029,568.019
118.134,249.441
118.577,477.397
118.824,445.773
118.894,392.571
118.985,703.21
118.985,703.21
119.208,422.476
119.208,422.476
119.208,422.476
119.297,411.816
119.297,411.816
119.297,411.816
120.018,605.267
120.269,490.426
120.738,476.119
121.517,341.167
121.544,296.551
121.842,281.393
121.842,281.393
121.975,568.099
122.468,500.357
122.664,407.032
122.726,565.027
122.726,565.027
122.757,255.705
122.764,707.753
123.02,425.196
123.255,261.821
123.263,289.124
123.39,235.961
123.681,367.432
123.713,530.075
123.713,530.075
123.991,548.559
123.991,548.559
124.033,492.208
124.033,492.208
124.033,492.208
124.574,297.141
124.574,297.141
124.974,538.544
125.004,703.28
125.065,509.592
125.968,202.044
126.034,408.49
126.044,363.022
126.297,568.06
126.335,397.815
126.647,439.728
126.811,499.668
126.86,467.436
126.86,467.436
127.435,272.547
127.787,227.608
127.845,432.967
127.953,424.653
127.953,424.653
128.14,321.173
128.354,504.367
128.368,521.281
128.649,419.83
129.018,554.988
129.018,554.988
129.242,560.652
129.36,406.464
129.577,420.206
129.577,420.206
129.778,293.442
129.869,270.237
130.034,565.163
130.244,286.881
130.424,401.665
130.498,596.402
130.73,341.964
130.74,434.873
130.77,594.714
130.774,514.527
131.459,431.188
131.515,395.566
131.991,362.122
132.617,291.378
132.752,291.493
133.209,555.136
133.264,545.945
133.702,393.524
133.714,294.391
133.807,404.486
133.807,404.486
