2.29054,217.818
2.32405,165.87
2.55898,304.679
2.64918,284.629
2.65549,299.876
2.85057,188.241
3.35023,502.674
3.35023,502.674
3.37857,705.335
3.52421,67.3966
3.60446,481.665
3.72638,192.785
4.0251,161.133
4.0251,161.133
4.12903,64.2115
4.23351,290.318
4.23351,290.318
4.25181,644.941
4.33502,507.114
4.33502,507.114
4.47925,463.427
4.49285,368
4.58696,336.238
4.69542,212.996
4.70547,44.034
4.70547,44.034
4.76007,301.351
4.76007,301.351
4.84147,487.917
4.84147,487.917
4.97593,707.907
4.97593,707.907
5.09964,692.073
5.10167,182.933
5.10167,182.933
5.1101,281.869
5.18847,51.4336
5.2004,356.102
5.2386,422.398
5.34211,85.2823
5.51672,436.162
5.72293,201.857
5.72293,201.857
5.80109,217.541
5.97656,170.942
6.01666,666.747
6.01666,666.747
6.35383,633.61
6.39728,312.356
6.48532,265.619
6.48532,265.619
6.48532,265.619
6.58627,365.143
6.82359,627.801
6.82359,627.801
6.98138,207.648
6.98138,207.648
7.00566,175.65
7.01391,262.376
7.01391,262.376
7.04361,209.958
7.08748,192.525
7.08748,192.525
7.1257,521.564
7.1257,521.564
7.19677,48.0495
7.3242,162.666
7.78285,180.711
8.04728,304.397
8.04728,304.397
8.35674,199.573
8.35674,199.573
8.36031,574.137
8.38207,290.361
8.38207,290.361
8.39281,389.492
8.53547,269.709
8.56577,243.902
8.56577,243.902
8.57188,375.177
8.84254,322.026
8.84793,6.13795
8.8483,531.422
8.8483,531.422
8.84948,26.2211
8.99652,186.038
9.01661,264.808
9.01661,264.808
9.05914,695.771
9.31729,334.448
9.42201,550.052
9.44061,326.571
9.50913,381.78
9.7501,465.386
9.77436,302.908
9.98002,585.081
9.98483,191.607
10.1824,281.625
10.1824,281.625
10.4278,569.712
10.4462,499.062
10.4462,499.062
10.988,165.309
10.988,165.309
11.0133,196.116
11.0205,147.364
11.0873,180.175
11.0873,180.175
11.2722,340.712
11.5295,293.353
11.5295,293.353
11.6284,9.65532
11.6694,83.2501
11.8774,201.354
11.9875,216.971
12.029,396.85
12.0942,170.545
12.0942,170.545
12.1307,187.018
12.1307,187.018
12.1399,141.134
12.143,358.561
12.2206,313.203
12.2206,313.203
12.4168,640.941
12.4168,640.941
12.8471,205.827
12.9415,263.411
12.9415,263.411
12.9563,329.318
12.9952,277.037
12.9952,277.037
13.004,175.181
13.0779,269.207
13.0779,269.207
13.258,511.842
13.258,511.842
13.3747,76.1625
13.4438,28.9778
13.4438,28.9778
13.4924,190.561
13.7594,333.038
13.7594,333.038
13.891,260.289
13.891,260.289
13.9249,211.477
13.9249,211.477
13.9425,459.186
14.0157,166.896
14.0864,437.347
14.1041,196.425
14.1068,608.796
14.1251,300.104
14.1251,300.104
14.1399,179.836
14.1399,179.836
14.1436,419.55
14.1436,419.55
14.2549,517.248
14.2549,517.248
14.3756,499.854
14.3756,499.854
14.3756,499.854
14.4494,578.912
14.4552,214.471
14.5426,470.28
15.0344,184.904
15.1416,342.34
15.4404,638.812
15.4404,638.812
15.5067,584.544
15.6938,598.933
15.7844,505.225
15.7844,505.225
15.7844,505.225
15.8663,633.1
15.8852,204.098
15.8852,204.098
15.8993,507.7
15.961,190.189
15.961,190.189
15.9858,175.708
16.0122,407.833
16.035,307.312
16.2685,272.643
16.4619,207.266
16.4619,207.266
16.6445,590.432
16.6631,604.297
16.8379,510.873
16.8646,414.882
16.905,166.821
16.905,166.821
17.2729,160.038
17.2859,536.282
17.3389,284.723
17.3389,284.723
17.7813,76.3281
17.923,9.0244
18.0056,200.671
18.0681,215.024
18.1795,540.93
18.3631,563.159
18.3631,563.159
18.5143,296.218
18.5306,66.7206
18.5488,327.997
18.5523,499.825
18.59,601.783
18.638,191.072
18.6628,337.132
18.8994,175.535
18.8994,175.535
19.0072,89.8912
19.0779,205.117
19.1101,506.699
19.1101,506.699
19.1146,545.809
19.2178,445.933
19.2987,18.1953
19.3031,255.855
19.3556,568.774
19.3556,568.774
19.3752,365.403
19.3752,365.403
19.4358,316.39
19.4358,316.39
19.4465,29.7591
19.8168,527.507
19.9126,209.997
19.9585,512.308
20.2585,574.04
20.2585,574.04
20.2959,300.006
20.3179,628.154
20.3483,279.917
20.3483,279.917
20.4683,183.016
20.6501,201.159
20.713,503.982
20.8996,82.7181
20.9852,156.361
21.249,330.725
21.3172,431.273
21.4119,618.849
21.5253,434.646
21.5892,352.507
21.6781,449.528
21.7149,560.634
21.9125,409.443
22.0227,654.628
22.1914,191.689
22.2638,109.574
22.2638,109.574
22.3939,327.704
22.3939,327.704
22.4184,88.6398
22.4936,625.039
22.5642,565.818
22.6468,311.862
22.6468,311.862
22.9719,526.175
23.1919,356.778
23.2606,92.8829
23.3275,276.088
23.3961,630.649
23.4174,640.654
23.4174,640.654
23.471,570.847
23.5996,7.18136
23.6507,76.096
23.8415,266.095
23.8415,266.095
23.8939,417.454
23.8941,260.483
24.2697,336.007
24.3072,575.95
24.3468,144.988
24.4332,477.55
24.472,298.863
24.5152,293.413
24.5204,433.632
25.1104,162.396
25.1994,337.606
25.2621,481.41
25.2787,580.728
25.6658,399.588
26.021,210.549
26.1364,586.049
26.2124,167.639
26.2124,167.639
26.2864,499.996
26.796,287.629
26.8755,302.762
27.0139,429.056
27.0269,294.963
27.114,218.086
27.178,276.213
27.178,276.213
27.4884,384.48
27.5069,447.071
27.5118,160.722
27.5314,310.077
27.9959,410.248
28.0041,190.868
28.0041,190.868
28.1084,321.988
28.2321,619.401
28.2321,619.401
28.3465,270.019
29.0622,448.525
29.1434,476.158
29.1884,3.8048
29.2017,299.127
29.2017,299.127
29.2823,378.749
29.5537,318.966
29.9016,644.422
29.9016,644.422
29.9784,158.629
30.0866,182.549
30.2221,606.584
30.3367,80.796
30.3843,510.837
30.5629,453.041
30.6194,609.334
30.6488,399.678
30.994,371.47
30.994,371.47
31.1922,504.183
31.1922,504.183
31.312,311.516
31.312,311.516
31.4251,535.876
31.4403,258.349
31.4437,317.018
31.5096,642.31
31.6366,114.468
31.6483,595.115
31.6938,616.092
31.82,252.523
31.8583,56.6452
31.8583,56.6452
31.9655,169.871
32.0019,392.125
32.082,709.031
32.1289,639.319
32.4867,299.684
32.505,499.559
32.5062,410.792
32.5347,506.798
32.5347,506.798
32.581,620.677
32.6291,599.576
32.7168,142.301
32.7168,142.301
32.7617,343.001
32.8784,91.4817
32.9741,187.243
32.9776,661.647
33.1404,646.372
33.1477,636.839
33.3683,290.464
33.5293,254.939
33.5293,254.939
33.6109,626.234
33.7879,529.81
33.8838,605.851
34.0141,179.98
34.1423,563.66
34.4631,312.579
34.5037,104.988
34.7471,7.28953
34.7999,611.467
34.7999,611.467
34.8696,162.002
34.9582,436.85
34.9883,184.519
35.3637,189.839
35.6587,617.055
35.6587,617.055
35.7377,81.412
35.7986,475.585
35.9747,382.099
35.9747,382.099
35.9863,292.038
35.9863,292.038
36.0464,115.552
36.185,515.257
36.2163,398.704
36.4298,290.25
36.5673,365.816
36.6064,451.299
36.6576,622.285
36.6576,622.285
36.6884,659.786
36.9025,642.273
36.9584,179.233
37.0245,281.379
37.3806,165.471
37.3806,165.471
37.4218,118.264
37.4218,118.264
37.4218,118.264
37.552,433.632
37.552,433.632
37.5777,469.552
37.6512,32.4321
37.6544,628.408
37.6544,628.408
37.6636,540.315
37.8143,26.0405
38.0707,446.672
38.1398,7.18888
38.1742,649.443
38.2213,208.052
38.3642,88.7829
38.4974,85.4882
38.5543,253.602
38.5543,253.602
38.5759,304.106
38.6091,633.338
38.6091,633.338
38.6419,368.122
38.6419,368.122
